기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수,총_유동인구_수,주요_상권유형,연도,분기
20221,11590640,사당3동,455081358.0,64718,2,11,1,1,5871545.0,골목상권,2022,1
20221,11590650,사당4동,622778962.0,91473,0,8,0,0,3985210.0,전통시장,2022,1
20221,11590651,사당5동,123384823.0,17264,2,8,1,0,3231413.0,골목상권,2022,1
20221,11590660,대방동,2453519720.0,295817,6,25,1,1,7317216.0,골목상권,2022,1
20221,11590670,신대방1동,1012038090.0,126503,2,10,0,0,3242992.0,골목상권,2022,1
20221,11590680,신대방2동,3935454050.0,534513,6,17,1,0,4680034.0,골목상권,2022,1
20221,11620525,보라매동,782280063.0,112628,3,13,1,0,3646373.0,골목상권,2022,1
20221,11620545,청림동,150566429.0,19191,0,3,0,0,3044669.0,골목상권,2022,1
20221,11620565,성현동,1317599492.0,173542,3,6,0,0,4868884.0,골목상권,2022,1
20221,11620575,행운동,2322674186.0,346246,8,14,0,1,7510807.0,골목상권,2022,1
20221,11620585,낙성대동,2109610562.0,343452,2,26,1,0,6199575.0,골목상권,2022,1
20221,11620595,청룡동,7328564678.0,793902,8,36,0,0,10865267.0,골목상권,2022,1
20221,11620605,은천동,2209084587.0,257078,3,12,0,3,8987288.0,골목상권,2022,1
20221,11620615,중앙동,2217804238.0,333029,4,12,0,0,6283463.0,골목상권,2022,1
20221,11620625,인헌동,2719154610.0,368895,8,17,1,1,6705945.0,골목상권,2022,1
20221,11620630,남현동,2557119114.0,343022,5,10,1,3,4494352.0,골목상권,2022,1
20221,11620645,서원동,4351134515.0,488240,3,17,0,0,6000957.0,골목상권,2022,1
20221,11620655,신원동,936305098.0,124855,1,6,0,0,6524191.0,골목상권,2022,1
20221,11620665,서림동,1841540675.0,269636,5,17,2,1,5372689.0,골목상권,2022,1
20221,11620685,신사동,3523700036.0,500680,6,26,1,0,8244668.0,골목상권,2022,1
20221,11620695,신림동,8368197742.0,930003,5,22,0,1,10244809.0,골목상권,2022,1
20221,11620725,조원동,1409881544.0,202544,2,15,1,0,6718291.0,골목상권,2022,1
20221,11620735,대학동,2696780949.0,431157,9,25,5,3,6247649.0,골목상권,2022,1
20221,11620745,삼성동,140672635.0,19341,0,6,0,0,7769521.0,골목상권,2022,1
20221,11620765,미성동,1658515468.0,227596,3,16,2,1,5742744.0,골목상권,2022,1
20221,11620775,난곡동,1344042994.0,178335,6,13,1,2,6553933.0,골목상권,2022,1
20221,11650510,서초1동,2740221989.0,482386,5,28,0,1,7735067.0,골목상권,2022,1
20221,11650520,서초2동,7853701771.0,1102461,9,31,1,0,6495544.0,골목상권,2022,1
20221,11650530,서초3동,9565642624.0,1462943,20,51,3,1,12185008.0,발달상권,2022,1
20221,11650531,서초4동,4026348475.0,699851,14,30,1,2,6739934.0,,2022,1
20221,11650540,잠원동,3936550229.0,568926,4,13,0,0,6718823.0,발달상권,2022,1
20221,11650560,반포1동,3062546565.0,455458,4,15,0,0,6837410.0,발달상권,2022,1
20221,11650570,반포2동,1164563251.0,153137,3,3,0,0,1371379.0,,2022,1
20221,11650580,반포3동,400223586.0,72884,2,5,0,0,2539751.0,,2022,1
20221,11650581,반포4동,1876612175.0,300885,11,35,0,0,6154946.0,골목상권,2022,1
20221,11650590,방배본동,1014991321.0,152469,6,11,0,0,4876376.0,골목상권,2022,1
20221,11650600,방배1동,1720826666.0,236303,5,14,1,1,5192128.0,골목상권,2022,1
20221,11650610,방배2동,1269526773.0,197931,4,19,1,1,5094081.0,골목상권,2022,1
20221,11650620,방배3동,1234677233.0,187917,4,13,1,1,3107877.0,골목상권,2022,1
20221,11650621,방배4동,2379928380.0,319101,6,10,0,0,6579696.0,골목상권,2022,1
20221,11650651,양재1동,3749436475.0,569961,19,37,6,1,8312826.0,골목상권,2022,1
20221,11650652,양재2동,5515594775.0,769643,12,29,1,1,6027297.0,골목상권,2022,1
20221,11650660,내곡동,250974522.0,29992,3,9,1,0,2326705.0,골목상권,2022,1
20221,11680510,신사동,6406302228.0,738165,11,27,3,0,6759645.0,골목상권,2022,1
20221,11680521,논현1동,8962494237.0,1269156,22,38,3,2,10144458.0,골목상권,2022,1
20221,11680531,논현2동,10726219943.0,1362694,17,42,1,1,10542559.0,골목상권,2022,1
20221,11680545,압구정동,3844191574.0,605210,10,33,0,2,7444306.0,발달상권,2022,1
20221,11680565,청담동,8014728784.0,994216,14,43,0,0,9573461.0,골목상권,2022,1
20221,11680580,삼성1동,7854244607.0,903863,21,42,1,0,4407949.0,골목상권,2022,1
20221,11680590,삼성2동,7193651987.0,972695,16,32,1,1,9536798.0,골목상권,2022,1
20221,11680600,대치1동,2489889185.0,341819,6,14,1,1,4783358.0,발달상권,2022,1
20221,11680610,대치2동,6213971284.0,1101539,15,30,0,0,5952255.0,발달상권,2022,1
20221,11680630,대치4동,10258000120.0,1680824,22,31,0,0,9916362.0,발달상권,2022,1
20221,11680640,역삼1동,27292950234.0,3949903,48,109,1,11,20158554.0,골목상권,2022,1
20221,11680650,역삼2동,9127201429.0,1326511,15,37,3,1,11378213.0,골목상권,2022,1
20221,11680655,도곡1동,4385537526.0,701587,9,20,1,4,7062262.0,골목상권,2022,1
20221,11680656,도곡2동,2453609900.0,331303,6,12,0,0,3977923.0,골목상권,2022,1
20221,11680670,개포2동,614406511.0,96390,6,10,0,1,1711967.0,골목상권,2022,1
20221,11680690,개포4동,1952842674.0,268039,7,12,2,1,3544133.0,골목상권,2022,1
20221,11680700,세곡동,484432018.0,65738,4,16,0,1,3448597.0,골목상권,2022,1
20221,11680720,일원본동,6341936641.0,1325185,3,10,0,0,2669742.0,,2022,1
20221,11680730,일원1동,1191349722.0,164598,2,6,0,0,3041007.0,골목상권,2022,1
20221,11680740,일원2동,1229126890.0,183656,0,8,0,0,1079072.0,,2022,1
20221,11680750,수서동,6722268682.0,1352139,9,11,0,0,2232117.0,발달상권,2022,1
20221,11710510,풍납1동,335279481.0,45366,2,4,0,0,4940047.0,골목상권,2022,1
20221,11710520,풍납2동,1904382243.0,278976,3,12,0,0,6829715.0,,2022,1
20221,11710531,거여1동,789475151.0,106356,3,9,0,2,3451210.0,골목상권,2022,1
20221,11710532,거여2동,1410392127.0,203370,2,13,3,0,4127389.0,골목상권,2022,1
20221,11710540,마천1동,921974468.0,127741,6,11,0,0,3822571.0,골목상권,2022,1
20221,11710550,마천2동,1305773346.0,182303,3,7,0,0,5868510.0,골목상권,2022,1
20221,11710561,방이1동,1572060562.0,252626,7,11,0,0,3639868.0,골목상권,2022,1
20221,11710562,방이2동,8096075358.0,1069092,9,28,1,0,6234826.0,골목상권,2022,1
20221,11710566,오륜동,520873861.0,128555,4,9,1,0,661445.0,,2022,1
20221,11710570,오금동,1689919021.0,247201,9,21,0,1,9941631.0,골목상권,2022,1
20221,11710580,송파1동,2587367003.0,358367,5,24,0,0,6613251.0,골목상권,2022,1
20221,11710590,송파2동,930335578.0,136182,7,8,2,1,3361521.0,골목상권,2022,1
20221,11710600,석촌동,3592347706.0,429649,8,34,2,2,7371673.0,골목상권,2022,1
20221,11710610,삼전동,4018686944.0,539650,11,17,1,1,7187593.0,골목상권,2022,1
20221,11710620,가락본동,5828076601.0,726292,10,30,0,2,8254681.0,발달상권,2022,1
20221,11710631,가락1동,638558852.0,104413,1,7,0,1,751477.0,발달상권,2022,1
20221,11710632,가락2동,2233050467.0,326569,4,16,0,0,6553627.0,골목상권,2022,1
20221,11710641,문정1동,2439162118.0,355865,4,12,1,0,4560761.0,골목상권,2022,1
20221,11710642,문정2동,7824917746.0,1119154,16,47,2,2,2610968.0,발달상권,2022,1
20221,11710646,장지동,1320504601.0,184420,6,16,0,0,8545119.0,골목상권,2022,1
20221,11710647,위례동,258731721.0,35875,4,17,1,2,3469064.0,,2022,1
20221,11710650,잠실본동,8044497943.0,1074307,16,41,0,0,7657570.0,골목상권,2022,1
20221,11710670,잠실2동,611893145.0,100444,2,5,0,0,1991379.0,,2022,1
20221,11710680,잠실3동,516629976.0,115531,12,9,1,0,3251856.0,,2022,1
20221,11710690,잠실4동,1516806456.0,240365,1,5,0,0,1987448.0,골목상권,2022,1
20221,11710710,잠실6동,1212080902.0,175393,11,20,0,0,2389580.0,발달상권,2022,1
20221,11740515,강일동,771884245.0,107982,10,18,0,0,4530690.0,골목상권,2022,1
20221,11740520,상일동,843140431.0,125167,4,10,1,1,3190486.0,골목상권,2022,1
20221,11740530,명일1동,1997047039.0,309269,3,13,0,0,5453955.0,골목상권,2022,1
20221,11740540,명일2동,1357527091.0,164937,4,13,0,0,2161344.0,골목상권,2022,1
20221,11740550,고덕1동,968272222.0,144101,2,6,0,1,3505906.0,골목상권,2022,1
20221,11740560,고덕2동,1312304132.0,115659,1,9,2,0,2346248.0,골목상권,2022,1
20221,11740570,암사1동,1853407455.0,246441,7,18,4,3,9020749.0,골목상권,2022,1
20221,11740580,암사2동,1038482844.0,151168,3,10,2,1,2481583.0,골목상권,2022,1
20221,11740590,암사3동,134897060.0,19087,0,3,0,0,1512779.0,,2022,1
20221,11740600,천호1동,2184721402.0,292029,3,18,0,1,10637308.0,골목상권,2022,1
20221,11740610,천호2동,3915925913.0,518551,13,35,4,5,11200976.0,골목상권,2022,1
20221,11740620,천호3동,1701493346.0,237048,7,19,1,0,7835988.0,골목상권,2022,1
20221,11740640,성내1동,2137671656.0,274213,4,14,0,0,6188177.0,골목상권,2022,1
20221,11740650,성내2동,3441447674.0,557023,3,16,0,1,9147960.0,골목상권,2022,1
20221,11740660,성내3동,3058437537.0,403619,7,18,0,0,6800630.0,골목상권,2022,1
20221,11740685,길동,5660466480.0,765889,11,42,2,2,17161432.0,골목상권,2022,1
20221,11740700,둔촌2동,2182643176.0,301525,6,9,0,0,7681249.0,골목상권,2022,1
20222,11110515,청운효자동,1521178207.0,251375,4,5,0,0,3938615.0,골목상권,2022,2
20222,11110530,사직동,4681885790.0,893345,4,25,0,0,4023951.0,골목상권,2022,2
20222,11110540,삼청동,1455753244.0,200372,0,8,0,1,958107.0,발달상권,2022,2
20222,11110550,부암동,786939626.0,127354,2,6,0,0,1335174.0,골목상권,2022,2
20222,11110560,평창동,663919936.0,91966,3,14,1,1,823064.0,골목상권,2022,2
20222,11110570,무악동,817575611.0,144960,0,4,0,0,1997662.0,골목상권,2022,2
20222,11110580,교남동,893469325.0,144685,6,14,0,0,3756720.0,골목상권,2022,2
20222,11110600,가회동,793279949.0,134884,1,4,0,0,1492365.0,골목상권,2022,2
20222,11110615,종로1·2·3·4가동,11189966998.0,1925308,20,77,5,6,,발달상권,2022,2
20222,11110630,종로5·6가동,3642031370.0,592140,5,18,0,0,,전통시장,2022,2
20222,11110640,이화동,4713716057.0,817059,3,17,0,0,3745622.0,골목상권,2022,2
20222,11110650,혜화동,1442023966.0,271691,7,26,1,0,9289194.0,골목상권,2022,2
20222,11110670,창신1동,1941095856.0,236188,1,10,0,0,3122932.0,전통시장,2022,2
20222,11110690,창신3동,119318786.0,16212,0,3,0,0,1239295.0,골목상권,2022,2
20222,11110700,숭인1동,411659664.0,64910,4,4,0,0,2237252.0,골목상권,2022,2
20222,11110710,숭인2동,1815258420.0,296324,2,12,0,0,5509889.0,골목상권,2022,2
20222,11140520,소공동,5606301405.0,847988,11,33,1,1,2768904.0,발달상권,2022,2
20222,11140540,회현동,6770699835.0,1149307,21,29,1,1,4639058.0,전통시장,2022,2
20222,11140550,명동,14568352397.0,2484551,28,74,9,6,5335254.0,발달상권,2022,2
20222,11140570,필동,1988951066.0,348056,3,20,0,0,2394326.0,골목상권,2022,2
20222,11140580,장충동,1085719842.0,180353,2,6,0,1,2282214.0,골목상권,2022,2
20222,11140590,광희동,8661304039.0,1368970,8,38,0,2,6021149.0,발달상권,2022,2
20222,11140605,을지로동,6479615252.0,1042809,5,21,2,1,5566467.0,전통시장,2022,2
20222,11140615,신당동,3800135372.0,461832,4,18,0,0,6096949.0,전통시장,2022,2
20222,11140625,다산동,2086158971.0,249769,0,11,0,0,4295974.0,골목상권,2022,2
20222,11140635,약수동,1616720497.0,268076,4,6,0,0,2308272.0,골목상권,2022,2
20222,11140645,청구동,1074747742.0,160777,1,5,0,0,3206609.0,골목상권,2022,2
20222,11140650,신당5동,892631887.0,143690,0,5,0,0,4674236.0,골목상권,2022,2
20222,11140665,동화동,1622151725.0,242287,4,4,0,0,2637631.0,전통시장,2022,2
20222,11140670,황학동,765350560.0,114567,3,11,1,0,6282385.0,전통시장,2022,2
20222,11140680,중림동,763995634.0,123222,0,10,0,1,2252485.0,골목상권,2022,2
20222,11170510,후암동,2037001440.0,328069,4,11,1,0,4364116.0,골목상권,2022,2
20222,11170520,용산2가동,1311166023.0,197471,1,15,0,0,4924851.0,골목상권,2022,2
20222,11170530,남영동,1694346398.0,232057,9,23,0,0,2323616.0,골목상권,2022,2
20222,11170555,청파동,3443905512.0,574234,4,19,1,0,8037725.0,골목상권,2022,2
20222,11170560,원효로1동,1619713797.0,241794,8,13,3,1,5351071.0,골목상권,2022,2
20222,11170570,원효로2동,1589967597.0,235552,3,8,1,0,3918613.0,골목상권,2022,2
20222,11170580,효창동,121612393.0,18161,2,3,0,0,4030006.0,골목상권,2022,2
20222,11170590,용문동,675450739.0,97171,2,6,0,0,2963228.0,골목상권,2022,2
20222,11170625,한강로동,3031323177.0,475924,17,40,0,2,5156556.0,골목상권,2022,2
20222,11170640,이촌2동,948212618.0,136714,2,6,2,1,2026051.0,골목상권,2022,2
20222,11170650,이태원1동,10039696987.0,1204222,7,18,0,0,2902036.0,골목상권,2022,2
20222,11170660,이태원2동,1543641981.0,219746,4,7,1,0,2924180.0,골목상권,2022,2
20222,11170685,한남동,3755778936.0,589248,4,22,1,0,6136017.0,골목상권,2022,2
20222,11170690,서빙고동,369472108.0,49606,6,3,0,0,1973400.0,골목상권,2022,2
20222,11170700,보광동,1929418709.0,236943,1,7,0,0,4272041.0,골목상권,2022,2
20222,11200520,왕십리2동,815205193.0,129572,1,8,0,0,5011373.0,골목상권,2022,2
20222,11200535,왕십리도선동,2743700056.0,404397,12,22,1,0,5943850.0,골목상권,2022,2
20222,11200540,마장동,2651675148.0,367336,2,12,1,1,5525130.0,골목상권,2022,2
20222,11200550,사근동,5480375390.0,1305069,13,25,4,0,4659848.0,골목상권,2022,2
20222,11200560,행당1동,1732111434.0,320859,10,23,5,1,4074946.0,골목상권,2022,2
20222,11200570,행당2동,880511782.0,146691,2,7,0,0,4702856.0,,2022,2
20222,11200590,금호1가동,416659113.0,60635,0,5,1,0,3700931.0,골목상권,2022,2
20222,11200615,금호2·3가동,1031593735.0,146476,4,9,0,2,,골목상권,2022,2
20222,11200620,금호4가동,287553869.0,42423,3,6,0,0,2888824.0,골목상권,2022,2
20222,11200645,옥수동,305281976.0,46417,3,9,2,0,3020123.0,골목상권,2022,2
20222,11200650,성수1가1동,672339657.0,121962,3,9,0,0,3356026.0,골목상권,2022,2
20222,11200660,성수1가2동,2542339855.0,419430,6,22,3,1,5794442.0,골목상권,2022,2
20222,11200670,성수2가1동,3206376636.0,461465,4,20,0,0,5393257.0,골목상권,2022,2
20222,11200690,성수2가3동,9032670501.0,1542556,7,43,1,2,5474709.0,골목상권,2022,2
20222,11200720,송정동,713361027.0,103410,1,5,0,0,3385777.0,골목상권,2022,2
20222,11200790,용답동,1657199691.0,279024,5,14,0,0,3311298.0,골목상권,2022,2
20222,11215710,화양동,10437172525.0,1496909,21,45,1,2,9953976.0,골목상권,2022,2
20222,11215730,군자동,1600426609.0,247635,3,21,3,0,5580965.0,골목상권,2022,2
20222,11215740,중곡1동,2942693998.0,405114,2,13,1,0,3946861.0,골목상권,2022,2
20222,11215750,중곡2동,2206592384.0,329883,8,12,0,4,4884185.0,골목상권,2022,2
20222,11215760,중곡3동,1489202796.0,205113,3,11,0,0,4758973.0,골목상권,2022,2
20222,11215770,중곡4동,1727305655.0,250257,4,14,2,3,6740603.0,골목상권,2022,2
20222,11215780,능동,1425812861.0,258122,5,13,1,0,2570860.0,골목상권,2022,2
20222,11215810,광장동,3101518000.0,452457,2,23,2,0,6100966.0,골목상권,2022,2
20222,11215820,자양1동,3182055251.0,497454,4,20,1,1,8495087.0,골목상권,2022,2
20222,11215830,자양2동,1464970728.0,224069,10,15,1,1,5306211.0,골목상권,2022,2
20222,11215840,자양3동,3821253028.0,488817,6,18,3,1,7383710.0,골목상권,2022,2
20222,11215847,자양4동,3544082344.0,585629,3,21,1,0,8356199.0,전통시장,2022,2
20222,11215850,구의1동,1894957118.0,288537,6,19,1,3,8614884.0,골목상권,2022,2
20222,11215860,구의2동,2041494248.0,313454,4,12,0,0,5658424.0,골목상권,2022,2
20222,11215870,구의3동,4246451711.0,553457,7,23,1,0,6638566.0,발달상권,2022,2
20222,11230536,용신동,6958833988.0,1133399,10,37,3,1,14892271.0,골목상권,2022,2
20222,11230545,제기동,3498363650.0,526352,3,22,0,0,12698145.0,전통시장,2022,2
20222,11230560,전농1동,4310882845.0,633878,10,22,0,0,11361615.0,골목상권,2022,2
20222,11230570,전농2동,1077846838.0,220919,4,5,1,1,2553819.0,골목상권,2022,2
20222,11230600,답십리1동,1315360840.0,189559,7,15,3,1,6905339.0,골목상권,2022,2
20222,11230610,답십리2동,1415039997.0,201225,4,17,1,0,6927771.0,골목상권,2022,2
20222,11230650,장안1동,8569452017.0,1155950,14,38,0,0,8928012.0,골목상권,2022,2
20222,11230660,장안2동,2744401459.0,390332,6,22,1,0,7293029.0,골목상권,2022,2
20222,11230705,청량리동,1718198136.0,259031,5,10,3,0,6142244.0,골목상권,2022,2
20222,11230710,회기동,1049914580.0,163925,6,11,0,1,5721496.0,골목상권,2022,2
20222,11230720,휘경1동,2063964430.0,206597,7,14,0,0,5576508.0,골목상권,2022,2
20222,11230730,휘경2동,1762528969.0,277538,2,16,0,0,5306364.0,골목상권,2022,2
20222,11230740,이문1동,5053066169.0,819572,7,20,1,0,9641730.0,골목상권,2022,2
20222,11230750,이문2동,642850689.0,96965,2,8,0,1,4163854.0,전통시장,2022,2
20222,11260520,면목2동,668796083.0,82652,5,12,1,1,6057297.0,골목상권,2022,2
20222,11260540,면목4동,1374062516.0,192596,3,9,0,0,5313724.0,골목상권,2022,2
20222,11260550,면목5동,398292292.0,54183,0,6,1,0,2551641.0,골목상권,2022,2
20222,11260565,면목본동,4090818938.0,581840,5,20,1,1,9854569.0,골목상권,2022,2
20222,11260570,면목7동,3859088379.0,534148,4,10,0,0,7718645.0,골목상권,2022,2
20222,11260575,면목3·8동,1909965816.0,295251,2,10,0,0,,골목상권,2022,2
20222,11260580,상봉1동,674324929.0,108720,12,9,0,0,5134092.0,골목상권,2022,2
20222,11260590,상봉2동,5609845721.0,669982,6,22,0,0,7404002.0,골목상권,2022,2
20222,11260600,중화1동,430185063.0,64061,3,14,1,0,5866219.0,골목상권,2022,2
20222,11260610,중화2동,1262200852.0,185088,3,16,2,1,7863298.0,골목상권,2022,2
20222,11260620,묵1동,906773292.0,133047,4,12,1,1,7534424.0,골목상권,2022,2
20222,11260655,망우본동,4919543998.0,687650,11,20,3,1,10777838.0,골목상권,2022,2
20222,11260660,망우3동,688867137.0,91082,2,8,1,0,4568836.0,골목상권,2022,2
20222,11260680,신내1동,321955285.0,54339,6,22,1,1,5734397.0,골목상권,2022,2
20222,11260690,신내2동,66000000.0,3374,1,8,1,0,2024192.0,전통시장,2022,2
20222,11290525,성북동,830525643.0,127783,7,12,1,2,4389341.0,골목상권,2022,2
20222,11290555,삼선동,2782822775.0,436897,3,15,1,1,10484957.0,골목상권,2022,2
20222,11290575,동선동,1504475648.0,286580,5,24,2,0,8993623.0,골목상권,2022,2
20222,11290580,돈암1동,435128659.0,55511,1,6,0,0,2899607.0,,2022,2
20222,11290600,안암동,3698944759.0,743439,7,25,1,1,7318658.0,골목상권,2022,2
20222,11290610,보문동,1033263086.0,145741,2,13,0,0,5648122.0,골목상권,2022,2
20222,11290620,정릉1동,1161503045.0,175366,5,10,2,0,4937874.0,골목상권,2022,2
20222,11290630,정릉2동,673729144.0,78842,3,16,0,0,5944375.0,골목상권,2022,2
20222,11290640,정릉3동,1893107808.0,267571,2,10,0,1,3195823.0,골목상권,2022,2
20222,11290650,정릉4동,1724536158.0,238529,0,7,0,1,3335576.0,골목상권,2022,2
20222,11290660,길음1동,184682397.0,32877,2,12,0,0,6731114.0,골목상권,2022,2
20222,11290685,길음2동,723509603.0,126863,2,9,3,1,4982957.0,골목상권,2022,2
20222,11290705,종암동,804372927.0,137656,0,19,1,1,10769919.0,골목상권,2022,2
20222,11290715,월곡1동,1254369380.0,166125,2,9,0,0,7761274.0,골목상권,2022,2
20222,11290725,월곡2동,1781333993.0,255616,4,17,0,0,6136080.0,골목상권,2022,2
20222,11290760,장위1동,1715745675.0,235007,0,10,0,0,6918638.0,골목상권,2022,2
20222,11290770,장위2동,237804258.0,32907,0,3,0,0,5091746.0,골목상권,2022,2
20222,11290810,석관동,3160263170.0,469340,5,16,1,0,10447480.0,골목상권,2022,2
20222,11305534,삼양동,704525171.0,98449,0,7,0,0,11753924.0,골목상권,2022,2
