기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,총_유동인구_수,주요_상권유형,연도,분기
20221,11710510,풍납1동,335279481.0,45366,2,4940047,골목상권,2022,1
20221,11710520,풍납2동,1904382243.0,278976,3,6829715,미분류,2022,1
20221,11710531,거여1동,789475151.0,106356,3,3451210,골목상권,2022,1
20221,11710532,거여2동,1410392127.0,203370,2,4127389,골목상권,2022,1
20221,11710540,마천1동,921974468.0,127741,6,3822571,골목상권,2022,1
20221,11710550,마천2동,1305773346.0,182303,3,5868510,골목상권,2022,1
20221,11710561,방이1동,1572060562.0,252626,7,3639868,골목상권,2022,1
20221,11710562,방이2동,8096075358.0,1069092,9,6234826,관광특구,2022,1
20221,11710566,오륜동,520873861.0,128555,4,661445,미분류,2022,1
20221,11710570,오금동,1689919021.0,247201,9,9941631,골목상권,2022,1
20221,11710580,송파1동,2587367003.0,358367,5,6613251,골목상권,2022,1
20221,11710590,송파2동,930335578.0,136182,7,3361521,골목상권,2022,1
20221,11710600,석촌동,3592347706.0,429649,8,7371673,골목상권,2022,1
20221,11710610,삼전동,4018686944.0,539650,11,7187593,골목상권,2022,1
20221,11710620,가락본동,5828076601.0,726292,10,8254681,발달상권,2022,1
20221,11710631,가락1동,638558852.0,104413,1,751477,발달상권,2022,1
20221,11710632,가락2동,2233050467.0,326569,4,6553627,골목상권,2022,1
20221,11710641,문정1동,2439162118.0,355865,4,4560761,골목상권,2022,1
20221,11710642,문정2동,7824917746.0,1119154,16,2610968,발달상권,2022,1
20221,11710646,장지동,1320504601.0,184420,6,8545119,골목상권,2022,1
20221,11710647,위례동,258731721.0,35875,4,3469064,미분류,2022,1
20221,11710650,잠실본동,8044497943.0,1074307,16,7657570,골목상권,2022,1
20221,11710670,잠실2동,611893145.0,100444,2,1991379,미분류,2022,1
20221,11710680,잠실3동,516629976.0,115531,12,3251856,미분류,2022,1
20221,11710690,잠실4동,1516806456.0,240365,1,1987448,골목상권,2022,1
20221,11710710,잠실6동,1212080902.0,175393,11,2389580,발달상권,2022,1
20221,11740515,강일동,771884245.0,107982,10,4530690,골목상권,2022,1
20221,11740520,상일동,843140431.0,125167,4,3190486,골목상권,2022,1
20221,11740530,명일1동,1997047039.0,309269,3,5453955,골목상권,2022,1
20221,11740540,명일2동,1357527091.0,164937,4,2161344,골목상권,2022,1
20221,11740550,고덕1동,968272222.0,144101,2,3505906,골목상권,2022,1
20221,11740560,고덕2동,1312304132.0,115659,1,2346248,골목상권,2022,1
20221,11740570,암사1동,1853407455.0,246441,7,9020749,골목상권,2022,1
20221,11740580,암사2동,1038482844.0,151168,3,2481583,골목상권,2022,1
20221,11740590,암사3동,134897060.0,19087,0,1512779,미분류,2022,1
20221,11740600,천호1동,2184721402.0,292029,3,10637308,골목상권,2022,1
20221,11740610,천호2동,3915925913.0,518551,13,11200976,골목상권,2022,1
20221,11740620,천호3동,1701493346.0,237048,7,7835988,골목상권,2022,1
20221,11740640,성내1동,2137671656.0,274213,4,6188177,골목상권,2022,1
20221,11740650,성내2동,3441447674.0,557023,3,9147960,골목상권,2022,1
20221,11740660,성내3동,3058437537.0,403619,7,6800630,골목상권,2022,1
20221,11740685,길동,5660466480.0,765889,11,17161432,골목상권,2022,1
20221,11740700,둔촌2동,2182643176.0,301525,6,7681249,골목상권,2022,1
20222,11110515,청운효자동,1521178207.0,251375,4,3938615,골목상권,2022,2
20222,11110530,사직동,4681885790.0,893345,4,4023951,골목상권,2022,2
20222,11110540,삼청동,1455753244.0,200372,0,958107,발달상권,2022,2
20222,11110550,부암동,786939626.0,127354,2,1335174,골목상권,2022,2
20222,11110560,평창동,663919936.0,91966,3,823064,골목상권,2022,2
20222,11110570,무악동,817575611.0,144960,0,1997662,골목상권,2022,2
20222,11110580,교남동,893469325.0,144685,6,3756720,골목상권,2022,2
20222,11110600,가회동,793279949.0,134884,1,1492365,골목상권,2022,2
20222,11110615,종로1·2·3·4가동,11189966998.0,1925308,20,14055441,관광특구,2022,2
20222,11110630,종로5·6가동,3642031370.0,592140,5,6853770,전통시장,2022,2
20222,11110640,이화동,4713716057.0,817059,3,3745622,골목상권,2022,2
20222,11110650,혜화동,1442023966.0,271691,7,9289194,골목상권,2022,2
20222,11110670,창신1동,1941095856.0,236188,1,3122932,전통시장,2022,2
20222,11110690,창신3동,119318786.0,16212,0,1239295,골목상권,2022,2
20222,11110700,숭인1동,411659664.0,64910,4,2237252,골목상권,2022,2
20222,11110710,숭인2동,1815258420.0,296324,2,5509889,골목상권,2022,2
20222,11140520,소공동,5606301405.0,847988,11,2768904,관광특구,2022,2
20222,11140540,회현동,6770699835.0,1149307,21,4639058,전통시장,2022,2
20222,11140550,명동,14568352397.0,2484551,28,5335254,발달상권,2022,2
20222,11140570,필동,1988951066.0,348056,3,2394326,골목상권,2022,2
20222,11140580,장충동,1085719842.0,180353,2,2282214,골목상권,2022,2
20222,11140590,광희동,8661304039.0,1368970,8,6021149,관광특구,2022,2
20222,11140605,을지로동,6479615252.0,1042809,5,5566467,전통시장,2022,2
20222,11140615,신당동,3800135372.0,461832,4,6096949,전통시장,2022,2
20222,11140625,다산동,2086158971.0,249769,0,4295974,골목상권,2022,2
20222,11140635,약수동,1616720497.0,268076,4,2308272,골목상권,2022,2
20222,11140645,청구동,1074747742.0,160777,1,3206609,골목상권,2022,2
20222,11140650,신당5동,892631887.0,143690,0,4674236,골목상권,2022,2
20222,11140665,동화동,1622151725.0,242287,4,2637631,전통시장,2022,2
20222,11140670,황학동,765350560.0,114567,3,6282385,전통시장,2022,2
20222,11140680,중림동,763995634.0,123222,0,2252485,골목상권,2022,2
20222,11170510,후암동,2037001440.0,328069,4,4364116,골목상권,2022,2
20222,11170520,용산2가동,1311166023.0,197471,1,4924851,골목상권,2022,2
20222,11170530,남영동,1694346398.0,232057,9,2323616,골목상권,2022,2
20222,11170555,청파동,3443905512.0,574234,4,8037725,골목상권,2022,2
20222,11170560,원효로1동,1619713797.0,241794,8,5351071,골목상권,2022,2
20222,11170570,원효로2동,1589967597.0,235552,3,3918613,골목상권,2022,2
20222,11170580,효창동,121612393.0,18161,2,4030006,골목상권,2022,2
20222,11170590,용문동,675450739.0,97171,2,2963228,골목상권,2022,2
20222,11170625,한강로동,3031323177.0,475924,17,5156556,골목상권,2022,2
20222,11170640,이촌2동,948212618.0,136714,2,2026051,골목상권,2022,2
20222,11170650,이태원1동,10039696987.0,1204222,7,2902036,관광특구,2022,2
20222,11170660,이태원2동,1543641981.0,219746,4,2924180,골목상권,2022,2
20222,11170685,한남동,3755778936.0,589248,4,6136017,골목상권,2022,2
20222,11170690,서빙고동,369472108.0,49606,6,1973400,골목상권,2022,2
20222,11170700,보광동,1929418709.0,236943,1,4272041,골목상권,2022,2
20222,11200520,왕십리2동,815205193.0,129572,1,5011373,골목상권,2022,2
20222,11200535,왕십리도선동,2743700056.0,404397,12,5943850,골목상권,2022,2
20222,11200540,마장동,2651675148.0,367336,2,5525130,골목상권,2022,2
20222,11200550,사근동,5480375390.0,1305069,13,4659848,골목상권,2022,2
20222,11200560,행당1동,1732111434.0,320859,10,4074946,골목상권,2022,2
20222,11200570,행당2동,880511782.0,146691,2,4702856,미분류,2022,2
20222,11200590,금호1가동,416659113.0,60635,0,3700931,골목상권,2022,2
20222,11200615,금호2·3가동,1031593735.0,146476,4,6509677,골목상권,2022,2
20222,11200620,금호4가동,287553869.0,42423,3,2888824,골목상권,2022,2
20222,11200645,옥수동,305281976.0,46417,3,3020123,골목상권,2022,2
20222,11200650,성수1가1동,672339657.0,121962,3,3356026,골목상권,2022,2
20222,11200660,성수1가2동,2542339855.0,419430,6,5794442,골목상권,2022,2
20222,11200670,성수2가1동,3206376636.0,461465,4,5393257,골목상권,2022,2
20222,11200690,성수2가3동,9032670501.0,1542556,7,5474709,골목상권,2022,2
20222,11200720,송정동,713361027.0,103410,1,3385777,골목상권,2022,2
20222,11200790,용답동,1657199691.0,279024,5,3311298,골목상권,2022,2
20222,11215710,화양동,10437172525.0,1496909,21,9953976,골목상권,2022,2
20222,11215730,군자동,1600426609.0,247635,3,5580965,골목상권,2022,2
20222,11215740,중곡1동,2942693998.0,405114,2,3946861,골목상권,2022,2
20222,11215750,중곡2동,2206592384.0,329883,8,4884185,골목상권,2022,2
20222,11215760,중곡3동,1489202796.0,205113,3,4758973,골목상권,2022,2
20222,11215770,중곡4동,1727305655.0,250257,4,6740603,골목상권,2022,2
20222,11215780,능동,1425812861.0,258122,5,2570860,골목상권,2022,2
20222,11215810,광장동,3101518000.0,452457,2,6100966,골목상권,2022,2
20222,11215820,자양1동,3182055251.0,497454,4,8495087,골목상권,2022,2
20222,11215830,자양2동,1464970728.0,224069,10,5306211,골목상권,2022,2
20222,11215840,자양3동,3821253028.0,488817,6,7383710,골목상권,2022,2
20222,11215847,자양4동,3544082344.0,585629,3,8356199,전통시장,2022,2
20222,11215850,구의1동,1894957118.0,288537,6,8614884,골목상권,2022,2
20222,11215860,구의2동,2041494248.0,313454,4,5658424,골목상권,2022,2
20222,11215870,구의3동,4246451711.0,553457,7,6638566,발달상권,2022,2
20222,11230536,용신동,6958833988.0,1133399,10,14892271,골목상권,2022,2
20222,11230545,제기동,3498363650.0,526352,3,12698145,전통시장,2022,2
20222,11230560,전농1동,4310882845.0,633878,10,11361615,골목상권,2022,2
20222,11230570,전농2동,1077846838.0,220919,4,2553819,골목상권,2022,2
20222,11230600,답십리1동,1315360840.0,189559,7,6905339,골목상권,2022,2
20222,11230610,답십리2동,1415039997.0,201225,4,6927771,골목상권,2022,2
20222,11230650,장안1동,8569452017.0,1155950,14,8928012,골목상권,2022,2
20222,11230660,장안2동,2744401459.0,390332,6,7293029,골목상권,2022,2
20222,11230705,청량리동,1718198136.0,259031,5,6142244,골목상권,2022,2
20222,11230710,회기동,1049914580.0,163925,6,5721496,골목상권,2022,2
20222,11230720,휘경1동,2063964430.0,206597,7,5576508,골목상권,2022,2
20222,11230730,휘경2동,1762528969.0,277538,2,5306364,골목상권,2022,2
20222,11230740,이문1동,5053066169.0,819572,7,9641730,골목상권,2022,2
20222,11230750,이문2동,642850689.0,96965,2,4163854,전통시장,2022,2
20222,11260520,면목2동,668796083.0,82652,5,6057297,골목상권,2022,2
20222,11260540,면목4동,1374062516.0,192596,3,5313724,골목상권,2022,2
20222,11260550,면목5동,398292292.0,54183,0,2551641,골목상권,2022,2
20222,11260565,면목본동,4090818938.0,581840,5,9854569,골목상권,2022,2
20222,11260570,면목7동,3859088379.0,534148,4,7718645,골목상권,2022,2
20222,11260575,면목3·8동,1909965816.0,295251,2,6301236,골목상권,2022,2
20222,11260580,상봉1동,674324929.0,108720,12,5134092,골목상권,2022,2
20222,11260590,상봉2동,5609845721.0,669982,6,7404002,골목상권,2022,2
20222,11260600,중화1동,430185063.0,64061,3,5866219,골목상권,2022,2
20222,11260610,중화2동,1262200852.0,185088,3,7863298,골목상권,2022,2
20222,11260620,묵1동,906773292.0,133047,4,7534424,골목상권,2022,2
20222,11260655,망우본동,4919543998.0,687650,11,10777838,골목상권,2022,2
20222,11260660,망우3동,688867137.0,91082,2,4568836,골목상권,2022,2
20222,11260680,신내1동,321955285.0,54339,6,5734397,골목상권,2022,2
20222,11260690,신내2동,66000000.0,3374,1,2024192,전통시장,2022,2
20222,11290525,성북동,830525643.0,127783,7,4389341,골목상권,2022,2
20222,11290555,삼선동,2782822775.0,436897,3,10484957,골목상권,2022,2
20222,11290575,동선동,1504475648.0,286580,5,8993623,골목상권,2022,2
20222,11290580,돈암1동,435128659.0,55511,1,2899607,미분류,2022,2
20222,11290600,안암동,3698944759.0,743439,7,7318658,골목상권,2022,2
20222,11290610,보문동,1033263086.0,145741,2,5648122,골목상권,2022,2
20222,11290620,정릉1동,1161503045.0,175366,5,4937874,골목상권,2022,2
20222,11290630,정릉2동,673729144.0,78842,3,5944375,골목상권,2022,2
20222,11290640,정릉3동,1893107808.0,267571,2,3195823,골목상권,2022,2
20222,11290650,정릉4동,1724536158.0,238529,0,3335576,골목상권,2022,2
20222,11290660,길음1동,184682397.0,32877,2,6731114,골목상권,2022,2
20222,11290685,길음2동,723509603.0,126863,2,4982957,골목상권,2022,2
20222,11290705,종암동,804372927.0,137656,0,10769919,골목상권,2022,2
20222,11290715,월곡1동,1254369380.0,166125,2,7761274,골목상권,2022,2
20222,11290725,월곡2동,1781333993.0,255616,4,6136080,골목상권,2022,2
20222,11290760,장위1동,1715745675.0,235007,0,6918638,골목상권,2022,2
20222,11290770,장위2동,237804258.0,32907,0,5091746,골목상권,2022,2
20222,11290810,석관동,3160263170.0,469340,5,10447480,골목상권,2022,2
20222,11305534,삼양동,704525171.0,98449,0,11753924,골목상권,2022,2
20222,11305535,미아동,1814606390.0,297015,10,7864860,골목상권,2022,2
20222,11305545,송중동,2769031095.0,403594,4,12354768,골목상권,2022,2
20222,11305555,송천동,2946873701.0,359665,5,12998739,골목상권,2022,2
20222,11305575,삼각산동,349818279.0,47897,2,3091046,골목상권,2022,2
20222,11305595,번1동,3096060371.0,466103,4,6891483,골목상권,2022,2
20222,11305603,번2동,775457183.0,103280,1,3287774,골목상권,2022,2
20222,11305608,번3동,739561888.0,109132,3,3489222,골목상권,2022,2
20222,11305615,수유1동,2404779346.0,332440,7,6737241,골목상권,2022,2
20222,11305625,수유2동,2228560244.0,321786,3,6023844,골목상권,2022,2
20222,11305635,수유3동,5354932712.0,811855,9,10818544,골목상권,2022,2
20222,11305645,우이동,1635398687.0,248068,3,4250055,골목상권,2022,2
20222,11305660,인수동,2283754731.0,327845,3,8979805,골목상권,2022,2
20222,11320511,창1동,1731133463.0,296346,0,4682072,골목상권,2022,2
20222,11320512,창2동,3056434241.0,429843,5,10245452,골목상권,2022,2
20222,11320513,창3동,460901055.0,50936,3,4156527,골목상권,2022,2
20222,11320514,창4동,1327424945.0,227724,6,3634289,골목상권,2022,2
20222,11320515,창5동,3175597734.0,437735,6,4419698,골목상권,2022,2
20222,11320521,도봉1동,3586951635.0,532624,8,3810294,골목상권,2022,2
20222,11320522,도봉2동,196083253.0,27817,4,3663743,골목상권,2022,2
20222,11320660,쌍문1동,2002981105.0,305660,4,5293374,골목상권,2022,2
20222,11320670,쌍문2동,581895325.0,86244,2,4492342,골목상권,2022,2
20222,11320680,쌍문3동,917890330.0,132518,3,5456247,골목상권,2022,2
20222,11320681,쌍문4동,342901298.0,69569,2,2913872,골목상권,2022,2
20222,11320690,방학1동,3923845071.0,584569,3,7207399,골목상권,2022,2
20222,11320700,방학2동,1822441899.0,263202,3,3000005,골목상권,2022,2
20222,11320710,방학3동,1159690062.0,170773,3,3521896,골목상권,2022,2
20222,11350560,월계1동,2054407872.0,328098,11,4906171,골목상권,2022,2
20222,11350570,월계2동,309077625.0,68901,1,4089975,골목상권,2022,2
20222,11350580,월계3동,217805968.0,36894,1,2872501,미분류,2022,2
20222,11350595,공릉1동,3496414649.0,578234,5,11479298,골목상권,2022,2
20222,11350600,공릉2동,3478568443.0,752863,10,8121928,골목상권,2022,2
20222,11350611,하계1동,2072529715.0,367214,5,3952534,골목상권,2022,2
20222,11350612,하계2동,116080368.0,18419,0,2807080,미분류,2022,2
20222,11350619,중계본동,1984226852.0,266517,2,4217611,골목상권,2022,2
20222,11350621,중계1동,538401406.0,110303,2,4138961,미분류,2022,2
20222,11350624,중계4동,812857950.0,131893,5,3089854,골목상권,2022,2
20222,11350625,중계2·3동,2108865927.0,263723,1,4578742,전통시장,2022,2
20222,11350630,상계1동,2735452140.0,370311,3,7591856,골목상권,2022,2
20222,11350640,상계2동,2882435822.0,487373,6,10907938,골목상권,2022,2
20222,11350665,상계3·4동,1018702161.0,160144,5,8370230,골목상권,2022,2
20222,11350670,상계5동,556823793.0,82656,4,6692986,골목상권,2022,2
20222,11350695,상계6·7동,3836572789.0,604566,6,6762745,발달상권,2022,2
20222,11350700,상계8동,107285802.0,17744,0,1009977,미분류,2022,2
20222,11350710,상계9동,178908916.0,33040,1,1958440,발달상권,2022,2
20222,11380510,녹번동,1447753026.0,229772,7,7128982,골목상권,2022,2
20222,11380520,불광1동,4449237788.0,377554,8,5709343,골목상권,2022,2
20222,11380530,불광2동,1559827535.0,229760,1,5686226,골목상권,2022,2
20222,11380551,갈현1동,1711237209.0,256583,8,8050762,골목상권,2022,2
20222,11380552,갈현2동,2899187500.0,450615,6,6417780,골목상권,2022,2
20222,11380560,구산동,2519242032.0,363668,3,5503723,골목상권,2022,2
20222,11380570,대조동,1765579882.0,263651,8,10148000,골목상권,2022,2
