기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수
20214,11500530,등촌2동,3915321
20214,11500520,등촌1동,5627173
20214,11500510,염창동,8491157
20214,11470680,신정7동,3234444
20214,11470670,신정6동,2200676
20214,11470650,신정4동,10761429
20214,11470640,신정3동,7381279
20214,11470630,신정2동,3879515
20214,11470620,신정1동,3958385
20214,11470611,신월7동,2149276
20214,11470610,신월6동,1080355
20214,11470600,신월5동,1990214
20214,11470590,신월4동,3399170
20214,11470580,신월3동,2980955
20214,11470570,신월2동,4304630
20214,11470560,신월1동,4401326
20214,11470550,목5동,5059730
20214,11470540,목4동,5989703
20214,11470530,목3동,4835878
20214,11470520,목2동,7114522
20214,11470510,목1동,5288379
20214,11440740,상암동,5230992
20214,11440730,성산2동,7431870
20214,11440720,성산1동,6212003
20214,11440710,연남동,6847697
20214,11440700,망원2동,6414876
20214,11440690,망원1동,7127084
20214,11440680,합정동,5439538
20214,11440660,서교동,15926601
20214,11440655,서강동,6052931
20214,11440630,신수동,5419962
20214,11440610,염리동,3371081
20214,11440600,대흥동,7350187
20214,11440590,용강동,7311156
20214,11440585,도화동,3833940
20214,11440565,공덕동,14029935
20214,11440555,아현동,6118467
20214,11410720,북가좌2동,12174524
20214,11410710,북가좌1동,2964355
20214,11410700,남가좌2동,6440320
20214,11410690,남가좌1동,1312524
20214,11410685,홍은2동,4573050
20214,11410660,홍은1동,3767646
20214,11410655,홍제2동,2663244
20214,11410640,홍제3동,4112084
20214,11410620,홍제1동,5914692
20214,11410615,연희동,8545011
20214,11410585,신촌동,9699991
20214,11410565,충현동,10155393
20214,11410555,북아현동,16669881
20214,11410520,천연동,4141589
20214,11380690,진관동,7693350
20214,11380650,수색동,1491454
20214,11380640,증산동,3295858
20214,11380632,신사2동,3705315
20214,11380631,신사1동,6688500
20214,11380625,역촌동,12303213
20214,11380600,응암3동,7645833
20214,11380590,응암2동,3795078
20214,11380580,응암1동,6674109
20214,11380570,대조동,9383432
20214,11380560,구산동,5467438
20214,11380552,갈현2동,6493137
20214,11380551,갈현1동,8038360
20214,11380530,불광2동,5956354
20214,11380520,불광1동,5853442
20214,11380510,녹번동,7217010
20214,11350720,상계10동,1968570
20214,11350710,상계9동,1955766
20214,11350700,상계8동,942140
20214,11350695,상계6?7동,7010367
20214,11350670,상계5동,6786148
20214,11350665,상계3?4동,8718838
20214,11350640,상계2동,11149106
20214,11350630,상계1동,7727260
20214,11350625,중계2?3동,4549695
20214,11350624,중계4동,3083856
20214,11350621,중계1동,4220363
20214,11350619,중계본동,4330809
20214,11350612,하계2동,2873011
20214,11350611,하계1동,3973052
20214,11350600,공릉2동,7774419
20214,11350595,공릉1동,11591379
20214,11350580,월계3동,2917997
20214,11350570,월계2동,4137311
20214,11350560,월계1동,5283141
20214,11320710,방학3동,3811384
20214,11320700,방학2동,2922809
20214,11320690,방학1동,7228907
20214,11320681,쌍문4동,2970720
20214,11320680,쌍문3동,5213010
20214,11320670,쌍문2동,4477999
20214,11320660,쌍문1동,5131224
20214,11320522,도봉2동,3614606
20214,11320521,도봉1동,3765413
20214,11320515,창5동,4511563
20214,11320514,창4동,3748166
20214,11320513,창3동,4202624
20214,11320512,창2동,10203119
20214,11320511,창1동,4624383
20214,11305660,인수동,9257843
20214,11305645,우이동,4144941
20214,11305635,수유3동,10634046
20214,11305625,수유2동,6352922
20214,11305615,수유1동,6691050
20214,11305608,번3동,3589094
20214,11305603,번2동,3485514
20214,11305595,번1동,7002933
20214,11305575,삼각산동,3331552
20214,11305555,송천동,12619902
20214,11305545,송중동,12599351
20214,11305535,미아동,7370728
20214,11305534,삼양동,11936937
20214,11290810,석관동,10213660
20214,11290780,장위3동,2456474
20214,11290770,장위2동,4891363
20214,11290760,장위1동,7077765
20214,11290725,월곡2동,6472114
20214,11290715,월곡1동,6840039
20214,11290705,종암동,11190523
20214,11290685,길음2동,4367755
20214,11290660,길음1동,6555495
20214,11290650,정릉4동,3342786
20214,11290640,정릉3동,3073921
20214,11290630,정릉2동,5933753
20214,11290620,정릉1동,5005926
20214,11290610,보문동,5712627
20214,11290600,안암동,6469456
20214,11290590,돈암2동,2972859
20214,11290580,돈암1동,2953874
20214,11290575,동선동,8938892
20214,11290555,삼선동,9976657
20214,11290525,성북동,4302659
20214,11260690,신내2동,2059937
20214,11260680,신내1동,5718965
20214,11260660,망우3동,4589858
20214,11260655,망우본동,10497800
